placeA_FIPS,placeB_FIPS,BtoA,AtoB
5001,4013,22,0
5001,5003,30,2
5001,5005,0,1
5001,5007,0,13
5001,5009,9,0
5001,5011,0,9
5001,5019,0,33
5001,5025,0,8
5001,5031,37,58
5001,5035,0,7
5001,5045,3,41
5001,5049,7,0
5001,5051,11,19
5001,5057,52,0
5001,5063,0,27
5001,5067,10,0
5001,5069,41,74
5001,5073,4,0
5001,5075,0,4
5001,5079,0,9
5001,5085,0,39
5001,5093,0,23
5001,5095,158,12
5001,5103,0,3
5001,5107,77,0
5001,5111,0,86
5001,5115,10,0
5001,5117,10,27
5001,5119,64,143
5001,5121,5,0
5001,5123,31,55
5001,5125,22,18
5001,5131,0,47
5001,5137,8,0
5001,5143,4,258
5001,5145,1,72
5001,5149,35,0
5001,8041,0,68
5001,12057,7,0
5001,17163,4,0
5001,17203,0,46
5001,18157,17,0
5001,21111,0,33
5001,22015,7,0
5001,26163,0,9
5001,27037,0,4
5001,27171,29,0
5001,28023,2,0
5001,28033,9,0
5001,31169,3,0
5001,35045,0,21
5001,37025,17,0
5001,40031,24,0
5001,40089,34,0
5001,42003,31,0
5001,47037,0,5
5001,48007,25,0
5001,48067,26,0
5001,48121,30,0
5001,48241,0,15
5001,53061,8,0
5001,ASI000,63,
5001,CAR000,9,
5001,ISL000,37,
5003,5005,0,41
5003,5007,3,0
5003,5011,14,0
5003,5013,0,21
5003,5015,0,19
5003,5017,22,16
5003,5019,3,2
5003,5021,5,0
5003,5027,1,14
5003,5037,7,0
5003,5041,11,0
5003,5043,157,216
5003,5045,9,48
5003,5057,11,23
5003,5059,9,4
5003,5067,0,38
5003,5069,0,17
5003,5073,4,0
5003,5079,6,28
5003,5081,0,110
5003,5085,0,113
5003,5091,0,10
5003,5093,0,21
5003,5107,28,0
5003,5115,8,16
5003,5117,0,4
5003,5119,10,51
5003,5125,0,25
5003,5131,0,3
5003,5139,18,7
5003,5143,7,2
5003,6077,0,12
5003,13025,36,0
5003,16039,0,8
5003,18127,45,0
5003,21185,15,0
5003,22033,0,18
5003,22049,0,7
5003,22067,32,0
5003,22073,39,0
5003,22087,0,26
5003,22123,3,0
5003,28007,0,12
5003,29013,0,7
5003,29077,12,0
5003,29095,18,0
5003,30093,0,10
5003,47031,0,182
5003,48027,0,159
5003,48121,4,0
5003,48189,1,0
5003,48201,4,0
5003,48277,32,0
5003,48303,18,0
5003,48353,1,0
5003,51085,0,5
5005,4013,3,0
5005,4025,0,21
5005,5007,6,11
5005,5009,26,65
5005,5015,4,24
5005,5021,0,13
5005,5023,0,42
5005,5031,55,8
5005,5033,0,1
5005,5035,0,21
5005,5039,0,9
5005,5043,44,0
5005,5045,2,4
5005,5047,0,2
5005,5049,78,21
5005,5051,0,22
5005,5055,18,29
5005,5063,0,26
5005,5065,251,19
5005,5067,0,10
5005,5069,10,0
5005,5075,0,5
5005,5077,0,1
5005,5079,5,0
5005,5083,0,3
5005,5089,108,213
5005,5093,0,16
5005,5095,0,1
5005,5097,0,4
5005,5105,3,17
5005,5111,0,9
5005,5115,53,68
5005,5119,6,3
5005,5125,40,11
5005,5131,0,2
5005,5135,28,0
5005,5137,0,4
5005,5139,194,0
5005,5141,1,0
5005,5143,5,65
5005,5145,0,2
5005,5147,11,0
5005,6013,18,0
5005,6029,0,5
5005,6037,14,0
5005,6095,11,0
5005,8031,13,0
5005,8041,3,0
5005,9001,5,0
5005,12001,0,41
5005,12019,6,0
5005,12103,0,5
5005,13145,0,16
5005,16001,0,90
5005,17021,0,7
5005,17031,0,10
5005,17039,10,0
5005,17043,0,48
5005,17073,3,0
5005,17077,37,0
5005,17109,0,5
5005,17115,0,6
5005,17129,0,5
5005,17197,64,0
5005,18089,0,13
5005,19057,0,8
5005,19061,0,20
5005,19105,0,3
5005,20061,0,24
5005,20091,14,0
5005,22007,95,0
5005,22101,40,0
5005,22115,0,8
5005,26021,0,9
5005,26027,8,0
5005,26049,18,0
5005,27037,25,0
5005,27053,0,29
5005,27071,14,0
5005,27079,0,26
5005,28089,0,12
5005,29019,0,35
5005,29027,15,0
5005,29043,0,56
5005,29055,10,0
5005,29059,0,1
5005,29071,10,0
5005,29077,4,0
5005,29091,190,0
5005,29109,8,0
5005,29133,0,24
5005,29149,15,64
5005,29153,78,4
5005,29165,0,56
5005,29209,0,3
5005,29213,8,76
5005,31001,0,144
5005,32019,0,199
5005,32031,0,25
5005,32510,13,0
5005,35021,0,5
5005,35027,0,34
5005,36001,0,18
5005,37045,24,0
5005,38079,2,0
5005,40123,3,0
5005,41029,0,12
5005,41051,0,16
5005,47037,19,0
5005,47117,0,27
5005,48005,0,42
5005,48037,6,0
5005,48085,92,0
5005,48141,0,50
5005,48167,0,13
5005,48171,6,0
5005,48355,36,0
5005,48439,0,33
5005,48487,5,0
5005,51059,0,17
5005,51770,2,0
5005,55025,21,0
5005,55053,24,0
5005,55075,14,0
5005,55105,11,0
5005,55139,3,0
5005,ASI000,17,
5005,CAM000,27,
5005,EUR000,8,
5007,1043,0,14
5007,1045,0,4
5007,1085,9,0
5007,1117,8,40
5007,2020,166,0
5007,4013,102,70
5007,4015,22,0
5007,4017,4,0
5007,4025,35,71
5007,5009,48,44
5007,5013,0,9
5007,5015,208,235
5007,5017,0,17
5007,5019,0,13
5007,5023,8,88
5007,5025,19,14
5007,5027,0,3
5007,5029,25,0
5007,5031,218,182
5007,5033,125,60
5007,5035,0,25
5007,5037,27,0
5007,5043,50,7
5007,5045,19,177
5007,5051,124,24
5007,5057,11,0
5007,5059,6,20
5007,5063,0,1
5007,5065,0,7
5007,5067,46,36
5007,5069,78,78
5007,5071,36,23
5007,5079,0,8
5007,5083,14,9
5007,5085,9,58
5007,5087,104,16
5007,5089,9,35
5007,5091,0,179
5007,5093,20,20
5007,5101,19,8
5007,5103,0,3
5007,5105,6,0
5007,5109,48,0
5007,5111,21,0
5007,5115,56,137
5007,5117,0,16
5007,5119,344,217
5007,5121,4,0
5007,5123,0,16
5007,5125,41,36
5007,5131,144,48
5007,5137,24,91
5007,5139,9,0
5007,5143,"3,618","3,962"
5007,5145,15,6
5007,5147,0,7
5007,5149,67,0
5007,6001,13,20
5007,6007,7,0
5007,6013,102,0
5007,6019,15,0
5007,6021,0,7
5007,6023,0,31
5007,6037,130,32
5007,6053,0,11
5007,6059,54,79
5007,6067,0,86
5007,6071,138,0
5007,6073,204,24
5007,6075,0,17
5007,6079,0,103
5007,6083,0,31
5007,6085,1,45
5007,6103,55,0
5007,6107,21,46
5007,8001,0,2
5007,8003,0,4
5007,8005,109,20
5007,8014,7,0
5007,8031,21,5
5007,8035,25,0
5007,8041,21,114
5007,8059,72,15
5007,8077,0,7
5007,8101,0,9
5007,8117,0,9
5007,8119,0,31
5007,8123,107,0
5007,9001,13,0
5007,11001,52,0
5007,12001,0,18
5007,12009,2,0
5007,12011,186,0
5007,12015,0,10
5007,12031,0,13
5007,12057,26,0
5007,12071,22,0
5007,12073,0,10
5007,12085,0,24
5007,12086,29,0
5007,12087,2,0
5007,12091,0,1
5007,12095,0,2
5007,12099,18,0
5007,12101,15,10
5007,12111,21,0
5007,12115,93,0
5007,12127,7,28
5007,13013,165,0
5007,13039,0,14
5007,13051,11,0
5007,13057,0,22
5007,13067,99,0
5007,13089,2,0
5007,13121,24,0
5007,13135,70,0
5007,13245,4,0
5007,15003,5,0
5007,16039,0,4
5007,16065,182,24
5007,17019,32,24
5007,17031,151,36
5007,17043,0,5
5007,17073,26,0
5007,17103,0,27
5007,17135,16,0
5007,17143,39,0
5007,17163,39,0
5007,17179,0,25
5007,17197,18,0
5007,17201,20,0
5007,18001,27,0
5007,18057,12,0
5007,18067,12,0
5007,18089,8,0
5007,18105,7,11
5007,18127,17,0
5007,19007,0,14
5007,19057,0,4
5007,19067,12,0
5007,19077,0,3
5007,19095,0,6
5007,19127,0,2
5007,19141,0,63
5007,19175,10,0
5007,19185,8,0
5007,19189,0,4
5007,20013,81,0
5007,20015,11,0
5007,20035,0,11
5007,20037,94,6
5007,20045,0,6
5007,20057,0,5
5007,20079,0,31
5007,20091,71,74
5007,20099,14,5
5007,20105,0,4
5007,20109,0,42
5007,20113,0,23
5007,20155,42,11
5007,20173,29,0
5007,20177,54,55
5007,20185,0,2
5007,21015,0,7
5007,21047,0,9
5007,21093,0,38
5007,21107,166,0
5007,21117,0,34
5007,22015,20,0
5007,22017,95,0
5007,22033,0,26
5007,22055,12,0
5007,22061,16,0
5007,22071,20,17
5007,22073,28,0
5007,24005,0,17
5007,24510,32,0
5007,25015,9,0
5007,25017,29,0
5007,26043,0,43
5007,26099,0,25
5007,26111,0,40
5007,26121,0,8
5007,26127,0,52
5007,26157,0,4
5007,27013,0,39
5007,27037,11,61
5007,27053,14,65
5007,27173,0,6
5007,28015,40,0
5007,28033,7,82
5007,28047,0,47
5007,28055,0,25
5007,29009,257,90
5007,29019,0,44
5007,29023,0,1
5007,29043,23,0
5007,29047,56,19
5007,29067,0,49
5007,29075,0,4
5007,29077,59,130
5007,29083,53,0
5007,29095,251,35
5007,29097,69,175
5007,29099,47,0
5007,29101,0,27
5007,29105,0,11
5007,29109,0,45
5007,29119,436,296
5007,29131,0,31
5007,29135,0,8
5007,29145,3,22
5007,29161,3,0
5007,29165,18,5
5007,29167,0,13
5007,29169,307,0
5007,29175,0,2
5007,29183,0,25
5007,29189,2,51
5007,29207,79,0
5007,29209,25,0
5007,29213,15,49
5007,29217,0,38
5007,29510,29,26
5007,31041,0,3
5007,31055,8,0
5007,31095,0,3
5007,31109,14,0
5007,31111,9,0
5007,31177,0,3
5007,32003,218,0
5007,32023,26,0
5007,32031,5,11
5007,33009,0,44
5007,34005,0,16
5007,34037,11,0
5007,35005,5,0
5007,36009,0,3
5007,36029,75,17
5007,36061,37,0
5007,36081,17,0
5007,36119,0,28
5007,37001,23,0
5007,37051,20,3
5007,37081,0,55
5007,37119,33,0
5007,37155,30,0
5007,37179,0,34
5007,38105,0,10
5007,39049,43,0
5007,39061,27,65
5007,39093,0,25
5007,39139,0,75
5007,40001,160,53
5007,40015,0,9
5007,40017,22,0
5007,40021,7,30
5007,40031,49,19
5007,40035,0,11
5007,40037,14,49
5007,40041,255,334
5007,40047,28,5
5007,40061,30,0
