placeA_FIPS,placeB_FIPS,BtoA,AtoB
6001,1001,0,228
6001,1015,12,0
6001,1051,0,6
6001,1073,0,116
6001,1089,0,176
6001,1097,0,7
6001,1101,12,0
6001,2020,45,43
6001,2090,0,8
6001,2110,19,3
6001,2130,0,6
6001,2150,35,4
6001,2261,19,0
6001,4001,0,5
6001,4003,0,5
6001,4005,0,16
6001,4007,0,1
6001,4011,0,8
6001,4013,"1,259",583
6001,4015,0,46
6001,4017,0,19
6001,4019,294,167
6001,4021,37,20
6001,4023,20,0
6001,4025,0,33
6001,4027,19,17
6001,5007,20,13
6001,5017,7,0
6001,5033,34,0
6001,5043,0,16
6001,5049,0,28
6001,5051,0,27
6001,5093,20,0
6001,5099,0,12
6001,5105,0,2
6001,5139,0,11
6001,5143,0,25
6001,6003,0,14
6001,6005,0,23
6001,6007,213,549
6001,6009,0,203
6001,6011,0,13
6001,6013,"8,722","15,286"
6001,6015,7,43
6001,6017,208,237
6001,6019,"1,134",969
6001,6021,17,4
6001,6023,81,101
6001,6025,14,36
6001,6027,0,8
6001,6029,182,80
6001,6031,27,48
6001,6033,2,70
6001,6035,48,130
6001,6037,"5,574","3,617"
6001,6039,94,87
6001,6041,837,"1,498"
6001,6045,49,102
6001,6047,169,615
6001,6051,0,43
6001,6053,613,487
6001,6055,221,190
6001,6057,145,198
6001,6059,"1,603","1,153"
6001,6061,496,240
6001,6063,9,0
6001,6065,655,534
6001,6067,"1,857","2,297"
6001,6069,115,66
6001,6071,566,646
6001,6073,"1,726","1,443"
6001,6075,"9,231","5,039"
6001,6077,"2,868","4,887"
6001,6079,403,286
6001,6081,"4,327","3,211"
6001,6083,436,554
6001,6085,"10,021","7,747"
6001,6087,601,785
6001,6089,15,27
6001,6093,36,26
6001,6095,"1,403","1,444"
6001,6097,587,417
6001,6099,"1,204","1,896"
6001,6101,22,11
6001,6103,10,10
6001,6105,0,4
6001,6107,80,81
6001,6109,0,63
6001,6111,539,144
6001,6113,684,"1,057"
6001,6115,128,48
6001,8001,66,23
6001,8005,78,44
6001,8013,184,236
6001,8031,53,114
6001,8035,8,2
6001,8041,151,36
6001,8043,0,26
6001,8049,13,0
6001,8059,34,16
6001,8067,5,0
6001,8069,42,149
6001,8071,15,0
6001,8077,15,0
6001,8101,16,1
6001,8123,27,2
6001,9001,87,0
6001,9003,0,187
6001,9005,0,56
6001,9007,0,8
6001,9009,95,85
6001,9011,0,32
6001,9015,8,0
6001,10001,0,7
6001,10003,18,17
6001,11001,469,328
6001,12001,68,0
6001,12009,5,40
6001,12011,73,237
6001,12017,12,0
6001,12031,86,0
6001,12033,17,27
6001,12043,0,9
6001,12053,0,22
6001,12055,0,8
6001,12057,216,25
6001,12061,10,0
6001,12069,0,22
6001,12071,0,53
6001,12073,0,34
6001,12079,0,2
6001,12083,9,120
6001,12086,194,290
6001,12087,0,12
6001,12089,0,11
6001,12091,0,9
6001,12095,31,101
6001,12097,195,0
6001,12099,0,61
6001,12101,0,41
6001,12103,7,39
6001,12113,25,2
6001,12115,0,102
6001,12119,0,2
6001,12127,22,0
6001,13001,12,0
6001,13015,0,6
6001,13021,0,2
6001,13051,33,0
6001,13053,53,0
6001,13059,0,56
6001,13067,32,0
6001,13077,30,0
6001,13083,8,0
6001,13089,111,93
6001,13097,14,0
6001,13113,12,0
6001,13121,145,113
6001,13135,18,81
6001,13153,8,0
6001,13215,0,18
6001,13223,31,133
6001,13245,46,0
6001,13247,17,0
6001,15001,31,76
6001,15003,384,271
6001,15005,0,1
6001,15007,9,2
6001,15009,14,22
6001,16001,66,142
6001,16005,28,0
6001,16019,12,0
6001,16021,12,0
6001,16055,6,30
6001,16057,0,21
6001,16059,0,1
6001,16063,0,3
6001,16065,35,32
6001,17019,60,26
6001,17031,586,346
6001,17043,307,0
6001,17077,20,0
6001,17083,0,24
6001,17089,13,45
6001,17093,0,16
6001,17095,0,12
6001,17097,0,172
6001,17103,0,10
6001,17111,27,15
6001,17113,19,0
6001,17143,60,9
6001,17163,0,28
6001,17179,0,5
6001,17197,81,27
6001,18003,0,29
6001,18005,0,40
6001,18035,0,3
6001,18055,0,43
6001,18057,44,0
6001,18083,27,0
6001,18089,11,0
6001,18093,0,9
6001,18097,66,0
6001,18105,21,11
6001,18123,6,0
6001,18141,5,0
6001,18157,11,44
6001,18163,11,27
6001,18177,30,0
6001,19049,0,19
6001,19061,0,17
6001,19087,0,82
6001,19103,28,37
6001,19113,22,8
6001,19117,0,4
6001,19153,18,19
6001,19169,0,6
6001,19193,28,0
6001,20069,0,11
6001,20091,41,0
6001,20149,3,0
6001,20161,28,0
6001,20177,20,32
6001,21015,0,14
6001,21067,27,0
6001,21069,4,0
6001,21073,0,39
6001,21111,50,20
6001,21163,3,5
6001,21239,0,33
6001,22009,0,5
6001,22017,0,13
6001,22019,0,21
6001,22025,18,0
6001,22033,9,39
6001,22047,35,0
6001,22051,0,4
6001,22055,26,0
6001,22061,12,0
6001,22069,0,22
6001,22071,75,59
6001,22073,20,12
6001,22105,0,15
6001,23005,0,27
6001,23007,0,11
6001,23011,0,14
6001,24003,77,21
6001,24005,51,0
6001,24027,7,0
6001,24031,347,74
6001,24033,29,8
6001,24510,123,116
6001,25001,0,117
6001,25003,0,5
6001,25007,0,19
6001,25009,10,10
6001,25011,0,3
6001,25013,13,0
6001,25015,37,5
6001,25017,519,360
6001,25021,58,33
6001,25023,0,103
6001,25025,435,184
6001,25027,27,46
6001,26027,14,0
6001,26037,8,0
6001,26049,13,0
6001,26061,140,6
6001,26065,15,0
6001,26077,10,0
6001,26081,0,66
6001,26099,116,6
6001,26111,0,35
6001,26115,21,21
6001,26125,103,275
6001,26139,0,10
6001,26143,0,3
6001,26145,0,4
6001,26161,86,120
6001,26163,44,124
6001,27019,31,0
6001,27037,47,0
6001,27045,0,5
6001,27053,134,45
6001,27061,17,0
6001,27083,0,3
6001,27115,2,0
6001,27119,12,0
6001,27123,117,84
6001,27131,0,5
6001,27137,0,6
6001,27145,7,0
6001,27161,0,9
6001,27163,10,0
6001,28027,0,5
6001,28035,7,0
6001,28047,0,59
6001,28049,83,4
6001,28083,8,0
6001,28091,10,0
6001,28117,1,0
6001,28149,0,24
6001,28151,0,21
6001,29019,3,0
6001,29051,0,19
6001,29095,13,44
6001,29165,0,17
6001,29169,0,5
6001,29183,40,0
6001,29185,0,9
6001,29189,184,44
6001,29510,15,25
6001,30003,0,3
6001,30031,9,0
6001,30039,0,13
6001,30049,10,0
6001,30063,5,7
6001,30111,0,30
6001,31033,0,42
6001,31055,72,10
6001,31099,0,1
6001,31105,0,17
6001,31109,0,28
6001,31111,2,3
6001,31119,0,17
6001,31155,0,3
6001,31177,10,0
6001,32001,0,43
6001,32003,734,388
6001,32005,0,27
6001,32019,32,24
6001,32021,0,2
6001,32023,1,0
6001,32027,6,11
6001,32031,130,490
6001,32510,0,48
6001,33003,71,0
6001,33005,0,6
6001,33009,8,48
6001,33011,19,6
