placeA_FIPS,placeB_FIPS,BtoA,AtoB
13001,6001,0,12
13001,6115,0,13
13001,12023,0,18
13001,12075,2,0
13001,12086,1,0
13001,12105,11,0
13001,13003,4,0
13001,13005,6,8
13001,13009,60,0
13001,13013,2,0
13001,13019,0,9
13001,13021,5,0
13001,13031,0,25
13001,13047,1,6
13001,13051,0,6
13001,13063,17,37
13001,13067,0,28
13001,13081,0,31
13001,13087,0,25
13001,13089,8,0
13001,13093,0,1
13001,13095,0,8
13001,13103,20,0
13001,13107,0,12
13001,13121,0,125
13001,13127,0,31
13001,13129,0,25
13001,13131,0,22
13001,13137,1,0
13001,13153,0,26
13001,13157,29,0
13001,13161,166,11
13001,13167,6,0
13001,13175,4,17
13001,13185,0,30
13001,13191,0,13
13001,13209,0,11
13001,13215,0,70
13001,13225,0,68
13001,13229,13,88
13001,13245,9,17
13001,13247,82,0
13001,13267,0,26
13001,13271,7,0
13001,13277,0,34
13001,13279,106,0
13001,13283,0,19
13001,13287,0,6
13001,13299,0,34
13001,13303,0,10
13001,13305,16,0
13001,32031,12,0
13001,39109,25,0
13001,40013,16,0
13001,45007,0,2
13001,45013,0,5
13001,50023,39,0
13001,51109,0,41
13001,ASI000,17,
13003,4021,10,0
13003,12069,4,0
13003,12089,50,0
13003,12109,20,0
13003,13005,0,13
13003,13011,0,10
13003,13015,3,0
13003,13019,0,19
13003,13023,0,16
13003,13025,39,0
13003,13031,8,0
13003,13039,0,6
13003,13043,0,68
13003,13059,0,24
13003,13063,0,23
13003,13065,0,25
13003,13069,83,250
13003,13075,10,0
13003,13129,4,0
13003,13135,7,0
13003,13155,9,0
13003,13161,3,0
13003,13185,4,19
13003,13189,3,0
13003,13299,11,42
13003,17031,18,0
13003,21093,0,40
13003,21111,0,34
13003,26021,19,0
13003,26163,0,23
13003,42013,33,0
13003,45035,9,0
13003,46103,13,0
13003,CAM000,21,
13005,12011,28,0
13005,12069,35,0
13005,12081,208,0
13005,12099,0,48
13005,13009,0,50
13005,13017,6,0
13005,13019,6,0
13005,13021,0,40
13005,13025,5,0
13005,13027,0,15
13005,13031,0,10
13005,13039,12,0
13005,13051,11,0
13005,13057,8,0
13005,13067,83,0
13005,13069,87,63
13005,13081,5,0
13005,13089,15,0
13005,13091,6,2
13005,13095,8,0
13005,13115,0,18
13005,13121,7,0
13005,13127,37,14
13005,13129,15,23
13005,13135,5,0
13005,13139,7,0
13005,13161,17,0
13005,13175,3,0
13005,13185,16,0
13005,13193,0,2
13005,13207,0,25
13005,13267,3,0
13005,13277,12,0
13005,13285,2,0
13005,13299,8,22
13005,13305,0,24
13005,13321,5,0
13005,21061,0,8
13005,21147,0,7
13005,28075,14,0
13005,36055,7,0
13005,37027,0,7
13005,37129,11,0
13005,47065,11,0
13005,47107,10,0
13007,1061,0,55
13007,13031,0,7
13007,13095,29,29
13007,13121,1,0
13007,13153,17,0
13007,13177,3,0
13007,13201,0,3
13007,13205,0,1
13007,13277,3,0
13007,26125,0,1
13009,1043,3,0
13009,1053,3,0
13009,1081,17,0
13009,4003,42,0
13009,4013,5,0
13009,4019,0,12
13009,6037,4,13
13009,8001,0,49
13009,8069,23,0
13009,9011,13,0
13009,10003,0,2
13009,12031,5,0
13009,12039,8,0
13009,12053,0,17
13009,12057,3,0
13009,12073,16,34
13009,12089,8,0
13009,12095,121,0
13009,12117,20,0
13009,13011,0,38
13009,13015,14,0
13009,13019,5,0
13009,13021,184,213
13009,13023,0,3
13009,13027,1,0
13009,13029,32,0
13009,13031,10,70
13009,13035,49,17
13009,13037,0,25
13009,13039,13,0
13009,13045,5,1
13009,13049,0,2
13009,13051,62,0
13009,13055,5,13
13009,13057,63,6
13009,13059,34,111
13009,13063,9,8
13009,13065,12,0
13009,13067,199,32
13009,13069,7,27
13009,13073,44,0
13009,13077,6,10
13009,13079,57,32
13009,13081,0,9
13009,13085,0,3
13009,13087,20,0
13009,13089,74,30
13009,13091,6,0
13009,13093,20,3
13009,13095,25,45
13009,13097,26,1
13009,13113,92,107
13009,13117,29,3
13009,13121,231,91
13009,13123,0,25
13009,13125,0,2
13009,13127,17,0
13009,13129,9,8
13009,13133,0,47
13009,13135,271,133
13009,13137,0,57
13009,13139,20,52
13009,13141,98,40
13009,13147,5,0
13009,13151,23,0
13009,13153,20,12
13009,13155,0,6
13009,13157,0,8
13009,13163,0,114
13009,13167,18,70
13009,13169,87,211
13009,13171,14,18
13009,13173,0,8
13009,13175,0,10
13009,13177,10,20
13009,13185,20,79
13009,13187,0,3
13009,13189,0,12
13009,13191,9,12
13009,13193,11,3
13009,13199,0,66
13009,13205,28,59
13009,13207,5,0
13009,13209,8,0
13009,13211,16,0
13009,13215,9,63
13009,13217,30,90
13009,13219,0,38
13009,13225,0,5
13009,13231,0,6
13009,13233,6,0
13009,13237,103,106
13009,13245,7,56
13009,13247,130,91
13009,13251,0,35
13009,13255,4,15
13009,13261,0,24
13009,13265,0,1
13009,13267,4,135
13009,13269,0,11
13009,13271,16,0
13009,13275,25,6
13009,13277,7,0
13009,13279,0,18
13009,13281,1,0
13009,13283,0,16
13009,13285,7,5
13009,13295,13,0
13009,13297,6,0
13009,13299,69,69
13009,13303,0,7
13009,13311,9,6
13009,13313,16,0
13009,13315,24,15
13009,13319,233,90
13009,21111,41,0
13009,22017,38,0
13009,24003,6,0
13009,26077,16,0
13009,28025,5,0
13009,28071,44,0
13009,28075,13,0
13009,29189,5,0
13009,31109,20,0
13009,36081,6,0
13009,37067,6,0
13009,37099,0,3
13009,37159,24,0
13009,39049,20,0
13009,45047,48,0
13009,45051,0,18
13009,45055,0,30
13009,47155,0,33
13009,47187,4,0
13009,51001,23,0
13009,51011,0,9
13009,51069,6,0
13009,51510,0,10
13009,51810,8,0
13009,51840,0,1
13009,53035,0,31
13009,55079,0,20
13009,ASI000,41,
13009,CAM000,9,
13009,SAM000,7,
13011,1005,0,15
13011,1015,35,0
13011,4013,9,0
13011,12001,0,4
13011,12009,22,0
13011,12031,0,75
13011,12071,0,28
13011,12083,0,14
13011,12103,6,0
13011,13013,11,16
13011,13019,4,0
13011,13031,0,34
13011,13045,0,2
13011,13049,0,13
13011,13057,32,0
13011,13059,11,71
13011,13067,13,0
13011,13075,0,35
13011,13077,0,8
13011,13081,0,6
13011,13089,0,15
13011,13103,0,5
13011,13117,0,4
13011,13135,0,7
13011,13137,230,136
13011,13139,110,207
13011,13147,144,0
13011,13157,297,263
13011,13177,38,0
13011,13195,28,2
13011,13215,0,6
13011,13219,0,19
13011,13223,0,10
13011,13227,0,15
13011,13283,0,13
13011,13285,5,0
13011,13297,0,12
13011,13311,2,0
13011,13319,0,7
13011,51760,8,0
13011,CAM000,20,
13011,EUR000,17,
13013,1003,0,29
13013,1015,17,0
13013,1017,5,0
13013,1069,0,21
13013,1089,0,28
13013,5007,0,165
13013,6037,48,44
13013,6059,16,17
13013,6073,74,0
13013,8005,16,0
13013,8059,0,8
13013,12001,8,0
13013,12011,14,0
13013,12031,32,0
13013,12033,0,16
13013,12035,0,4
13013,12069,14,0
13013,12071,0,7
13013,12083,0,11
13013,12086,0,8
13013,12095,0,25
13013,12127,0,12
13013,13015,58,201
13013,13021,13,0
13013,13023,0,5
13013,13031,0,35
13013,13035,22,8
13013,13045,36,23
13013,13047,0,14
13013,13051,0,39
13013,13053,0,35
13013,13057,6,0
13013,13059,238,176
13013,13063,0,23
13013,13067,10,60
13013,13081,0,9
13013,13085,9,0
13013,13089,158,176
13013,13093,6,7
13013,13095,0,34
13013,13099,7,0
13013,13111,3,0
13013,13115,3,7
13013,13117,56,30
13013,13119,22,3
13013,13121,78,71
13013,13127,20,2
13013,13135,"1,131","1,027"
13013,13139,282,421
13013,13151,17,0
13013,13153,6,0
13013,13157,764,150
13013,13161,0,33
13013,13169,10,0
13013,13171,5,0
13013,13175,0,6
13013,13185,2,31
13013,13195,105,66
13013,13215,3,19
13013,13217,17,0
13013,13219,150,119
13013,13223,21,0
13013,13227,0,12
13013,13229,0,7
13013,13241,0,41
13013,13245,32,17
13013,13247,7,128
13013,13257,30,0
13013,13261,89,0
13013,13267,0,84
13013,13275,11,0
13013,13279,8,0
13013,13281,0,6
13013,13293,1,29
13013,13297,270,205
13013,13311,0,8
13013,13317,0,57
13013,17197,1,0
13013,18035,0,9
13013,21013,0,8
13013,22051,0,10
13013,22115,0,30
13013,23009,0,8
13013,25027,24,0
13013,27123,0,57
13013,28029,0,2
13013,36059,19,0
13013,36061,0,10
13013,36075,0,43
13013,36081,18,0
13013,36085,17,11
13013,37023,3,0
13013,37051,0,20
13013,37119,2,0
13013,37133,11,0
13013,37193,5,0
13013,39003,28,0
13013,39023,33,0
13013,41029,2,0
13013,42049,0,32
13013,42055,0,17
13013,42059,0,63
13013,42061,0,9
13013,42101,31,0
13013,45013,0,48
13013,45059,0,71
13013,45083,8,0
13013,47037,0,12
13013,47123,0,69
13013,47125,14,0
13013,47155,0,12
13013,47177,0,8
13013,47189,26,0
13013,48029,0,9
13013,48085,0,10
13013,48097,18,0
13013,48201,6,0
13013,48303,0,9
13013,51077,0,29
13013,51107,0,17
13013,51149,0,42
13013,51187,0,7
13013,51199,0,43
13013,51600,114,0
13013,54059,0,12
13013,55139,0,9
13013,CAM000,31,
13013,SAM000,22,
13015,1013,0,9
13015,1015,4,467
13015,1019,0,26
13015,1033,0,2
13015,1039,9,0
13015,1043,0,3
13015,1045,0,5
13015,1055,0,7
13015,1069,0,2
13015,1073,4,9
13015,1081,0,18
13015,1089,0,6
13015,1097,0,34
13015,1117,0,8
13015,1125,55,0
13015,5119,0,34
13015,5125,13,0
13015,6001,6,0
13015,6037,9,0
13015,6059,37,0
13015,6071,8,0
13015,6073,10,0
13015,6113,0,83
13015,8037,12,0
13015,8097,0,68
13015,9007,0,7
13015,12001,6,123
13015,12005,0,16
13015,12009,0,59
13015,12011,42,37
13015,12015,29,0
13015,12019,0,18
13015,12031,17,0
13015,12033,10,0
13015,12055,7,0
13015,12057,65,0
13015,12061,0,69
13015,12073,29,0
13015,12095,1,31
13015,12099,0,113
13015,12101,0,32
13015,12109,0,40
13015,13021,9,139
13015,13023,0,2
13015,13031,10,47
13015,13033,0,10
13015,13035,0,31
13015,13045,53,58
13015,13055,22,0
13015,13057,567,643
13015,13059,77,75
13015,13063,105,15
13015,13067,891,673
13015,13081,27,0
13015,13089,44,228
13015,13097,22,41
13015,13103,0,1
13015,13115,333,378
13015,13117,455,32
13015,13119,14,0
13015,13121,236,59
13015,13123,0,72
13015,13129,260,318
13015,13131,0,2
13015,13135,75,9
13015,13137,0,42
13015,13139,0,14
13015,13145,0,3
13015,13147,0,7
13015,13149,0,7
13015,13151,0,11
13015,13155,0,6
13015,13157,0,40
13015,13163,2,0
13015,13167,8,0
13015,13171,0,4
13015,13175,0,5
13015,13177,0,25
13015,13179,0,1
13015,13185,49,0
13015,13187,0,25
13015,13191,1,0
13015,13193,0,2
13015,13199,0,17
13015,13207,0,23
13015,13209,0,7
13015,13223,267,446
13015,13227,1,17
13015,13231,0,3
13015,13233,73,375
13015,13237,67,36
13015,13245,0,47
13015,13247,92,0
13015,13255,13,17
13015,13257,7,0
13015,13261,0,2
13015,13267,0,6
13015,13269,0,11
13015,13275,31,0
13015,13277,10,0
13015,13279,0,6
13015,13281,0,13
13015,13283,0,6
13015,13285,7,10
13015,13291,0,29
13015,13295,0,12
13015,13297,41,0
13015,13299,0,2
13015,13313,6,62
13015,17001,0,4
13015,17017,0,7
13015,17119,0,15
13015,17163,0,8
13015,17197,0,19
13015,21107,0,3
13015,21129,39,0
13015,21193,0,16
13015,22033,12,0
13015,24023,0,29
13015,25001,0,41
13015,25003,47,0
13015,25005,19,0
13015,25025,0,29
13015,26049,0,24
13015,26065,72,0
13015,26099,0,18
13015,26125,15,0
13015,26163,0,14
13015,27035,34,0
13015,28059,0,1
13015,28105,0,20
13015,28133,0,13
13015,29169,0,6
13015,29215,78,0
13015,34013,33,0
13015,34025,0,19
13015,35027,25,0
13015,36025,0,1
13015,36035,0,11
13015,36059,41,0
13015,37017,0,15
13015,37049,0,6
13015,37051,24,0
13015,37061,1,0
13015,37081,0,96
13015,37127,25,0
13015,37129,27,0
13015,37161,0,13
13015,37183,0,10
13015,39047,0,6
13015,39055,26,0
13015,39063,0,108
13015,39093,39,0
13015,39109,0,7
13015,41019,14,0
13015,42007,27,0
13015,42069,9,0
13015,42125,4,17
13015,42129,3,0
13015,45019,0,7
13015,45035,27,0
13015,45045,0,26
13015,45077,4,0
13015,45079,1,0
13015,45087,13,0
13015,47003,7,0
13015,47011,0,48
13015,47037,0,12
13015,47065,76,47
13015,47109,0,27
13015,47115,0,5
13015,47121,11,0
13015,47151,0,4
13015,47155,15,0
13015,47185,0,35
13015,48005,5,0
13015,48029,0,17
13015,48099,0,3
13015,48121,51,24
13015,48165,0,67
13015,48245,0,10
13015,48303,5,0
13015,48367,34,0
13015,48375,0,22
13015,48439,0,241
13015,51191,12,0
13015,51678,0,1
13015,ASI000,57,
13015,CAM000,47,
13015,EUR000,291,
13017,6029,0,38
13017,6067,0,9
13017,8041,0,93
13017,12019,4,0
13017,12023,3,0
13017,12031,11,30
13017,12057,13,0
13017,12085,0,53
13017,12086,71,0
13017,12095,6,0
13017,12107,0,4
13017,12129,0,17
13017,13021,15,0
13017,13023,0,11
13017,13031,11,0
13017,13035,0,17
13017,13051,0,18
13017,13059,0,33
13017,13063,9,0
13017,13067,14,0
13017,13069,73,22
